word,length,entropy
sentimentalisere,16,3.0
sentimentalisme,15,2.9232314287976204
sentimentalitet,15,2.789898095464287
sentudviklet,12,3.2516291673878226
separat,7,2.5216406363433186
separatfred,11,2.9139770731827523
separation,10,3.121928094887362
separatisme,11,2.9139770731827523
separatist,10,2.7219280948873625
separatistisk,13,2.8731406795131336
separatkabinet,14,3.182005814760214
separator,9,2.725480556997868
separere,8,2.1556390622295662
separering,10,2.9219280948873623
sepia,5,2.321928094887362
seponere,8,2.4056390622295662
seponering,10,2.9219280948873623
sepsis,6,1.7924812503605778
september,9,2.6416041678685933
septet,6,1.9182958340544896
septiktank,10,2.9219280948873623
septim,6,2.584962500721156
septisk,7,2.5216406363433186
septuagesima,12,3.084962500721156
sequencer,9,2.6416041678685933
sera,4,2.0
seraf,5,2.321928094887362
serafisk,8,2.75
serail,6,2.584962500721156
serber,6,1.9182958340544893
Serbien,7,2.5216406363433186
serbisk,7,2.5216406363433186
serbokroatisk,13,3.0850551027564768
serenade,8,2.4056390622295662
serge,5,1.9219280948873623
sergent,7,2.5216406363433186
serie,5,1.9219280948873623
seriefabrikation,16,3.327819531114783
serieforbinde,13,3.0269868333592873
serieforbindelse,16,3.125
seriefremstille,15,2.840223928941852
seriefremstilling,17,3.1751231351134614
seriel,6,2.2516291673878226
seriemord,9,2.725480556997868
seriemorder,11,2.59490661824394
serienummer,11,2.663532754804255
serieproducere,14,2.8962915290459286
serieproduktion,15,3.3735572622751846
serievare,9,2.4193819456463714
serif,5,2.321928094887362
serigraf,8,2.75
seriøs,6,2.2516291673878226
seriøsitet,10,2.5219280948873624
serolog,7,2.5216406363433186
serologi,8,2.75
serologisk,10,2.9219280948873623
serotonin,9,2.725480556997868
serpentin,9,2.725480556997868
serpentine,10,2.6464393446710153
serpentinevej,13,2.9312089489103235
serum,5,2.321928094887362
serumbehandling,15,3.640223928941852
serv,4,2.0
servante,8,2.75
serve,5,1.9219280948873623
servees,7,1.8423709931771088
server,6,1.9182958340544893
servere,7,1.8423709931771088
servereturnering,16,2.875
servering,9,2.725480556997868
serviceeftersyn,15,3.106890595608518
servicefag,10,3.121928094887362
servicemedarbejder,18,3.1496734471867414
serviceminded,13,3.0269868333592873
servicere,9,2.4193819456463714
servicering,11,2.9139770731827523
servicesektor,13,3.0269868333592873
servicestation,14,3.2359263506290334
servicevirksomhed,17,3.3371753411230776
servicevogn,11,3.0957952550009344
serviceydelse,13,2.9312089489103235
serviet,7,2.5216406363433186
servietring,11,2.9139770731827523
servil,6,2.584962500721156
servilitet,10,2.7219280948873625
servitrice,10,2.721928094887362
servitut,8,2.75
servitutbehæftet,16,3.202819531114783
servostyring,12,3.2516291673878226
serøs,5,1.9219280948873623
ses,3,0.9182958340544896
sesambolle,10,2.7219280948873625
sesambrød,9,2.94770277922009
sesamfrø,8,2.75
session,7,2.128085278891395
setter,6,1.9182958340544893
settlement,10,2.3709505944546687
setup,5,2.321928094887362
seværdig,8,3.0
seværdighed,11,3.0957952550009344
sex,3,1.584962500721156
sexappeal,9,2.5032583347756456
sexbombe,8,2.5
sexchikane,10,3.121928094887362
sexet,5,1.9219280948873623
sexforbrydelse,14,3.182005814760214
sexforbryder,12,3.0220552088742
sexisme,7,2.2359263506290326
sexist,6,2.2516291673878226
sexistisk,9,2.4193819456463714
sexliv,6,2.584962500721156
sexlyst,7,2.5216406363433186
sexolog,7,2.5216406363433186
sexologi,8,2.75
sexologisk,10,2.9219280948873623
sexorgie,8,2.75
sexpartner,10,2.9219280948873623
sexsymbol,9,2.94770277922009
seycheller,10,2.6464393446710157
Seychellerne,12,2.751629167387823
seychellisk,11,2.9139770731827523
sfinks,6,2.2516291673878226
sfinksagtig,11,2.9139770731827523
SFO,3,1.584962500721156
sfo,3,1.584962500721156
sfære,5,2.321928094887362
sfærisk,7,2.5216406363433186
sgu,3,1.584962500721156
shag,4,2.0
shagpibe,8,3.0
shagtobak,9,2.94770277922009
shah,4,1.5
shaker,6,2.584962500721156
shaman,6,2.2516291673878226
shamanisme,10,2.721928094887362
shamponere,10,3.1219280948873624
shamponering,12,3.4182958340544896
shampoo,7,2.5216406363433186
shanghaje,9,2.725480556997868
shantung,8,2.75
shanty,6,2.584962500721156
shareware,9,2.5032583347756456
sharia,6,2.2516291673878226
sharon,6,2.584962500721156
shaver,6,2.584962500721156
shawarma,8,2.4056390622295662
shedtag,7,2.8073549220576046
sheik,5,2.321928094887362
sheikdømme,10,2.9219280948873623
shelfis,7,2.5216406363433186
shellak,7,2.5216406363433186
shelter,7,2.5216406363433186
shelterdæk,10,3.121928094887362
shelterdækker,13,3.0269868333592873
sherbet,7,2.5216406363433186
sherif,6,2.584962500721156
sherpa,6,2.584962500721156
sherry,6,2.251629167387823
shetlandsk,10,3.121928094887362
shetlandspony,13,3.3927474104487847
shetlandsuld,12,3.084962500721156
Shetlandsøerne,14,3.3248629576173574
shetlænder,10,3.121928094887362
shiamuslim,10,2.721928094887362
shiamuslimsk,12,2.8553885422075336
shiatsu,7,2.5216406363433186
shibbolet,9,2.94770277922009
shifttast,9,2.4193819456463714
shiisme,7,2.2359263506290326
shiit,5,1.9219280948873623
shiitisk,8,2.1556390622295662
shilling,8,2.5
shine,5,2.321928094887362
shinto,6,2.584962500721156
shintoisme,10,2.9219280948873623
shipping,8,2.5
shirting,8,2.75
shishkebab,10,2.7219280948873625
shitstorm,9,2.725480556997868
shop,4,2.0
shoppe,6,2.251629167387823
shopping,8,2.75
shoppingcenter,14,3.3787834934861767
shortpasse,10,2.8464393446710154
shortpassing,12,3.188721875540867
shorts,6,2.2516291673878226
shot,4,2.0
show,4,2.0
showbusiness,12,2.9182958340544896
showmaster,10,3.121928094887362
showroom,8,2.4056390622295662
shunt,5,2.321928094887362
shuttlebus,10,2.721928094887362
siameser,8,2.5
siameserkat,11,2.9139770731827523
siamesisk,9,2.4193819456463714
siben,5,2.321928094887362
sibilant,8,2.75
Sibirien,8,2.4056390622295662
sibirisk,8,2.1556390622295662
sibirsk,7,2.2359263506290326
sibylle,7,2.5216406363433186
sic,3,1.584962500721156
sicilianer,10,2.8464393446710154
siciliansk,10,2.6464393446710153
Sicilien,8,2.4056390622295662
sid,3,1.584962500721156
sidde,5,1.9219280948873623
siddebadekar,12,2.8553885422075336
siddekomfort,12,3.2516291673878226
siddemøbel,10,2.9219280948873623
siddeplads,10,2.6464393446710153
side,4,2.0
sidebemærkning,14,3.3787834934861767
sideben,7,2.5216406363433186
sideblik,8,2.75
sidebygning,11,2.9139770731827523
sidebytte,9,2.725480556997868
sidedommer,10,2.7219280948873625
sideeffekt,10,2.6464393446710153
sidefag,7,2.8073549220576046
sideflade,9,2.725480556997868
sidefod,7,2.5216406363433186
sidegade,8,2.5
sidegadevekselerer,18,2.974937501201927
sidegevinst,11,2.9139770731827523
sidegren,8,2.75
sidehenvisning,14,2.8423709931771093
sidehoved,9,2.725480556997868
sidehængt,9,3.169925001442312
sidekammerat,12,3.084962500721156
sideleje,8,2.4056390622295662
sidelinje,9,2.725480556997868
sidelæns,8,2.75
sideløbende,11,2.845350936622437
sidemand,8,2.75
siden,5,2.321928094887362
sidenet,7,2.5216406363433186
sidenhen,8,2.5
sideordne,9,2.725480556997868
sideordning,11,2.9139770731827523
sideordningsforbindelse,23,3.3159777164562594
sideordningskonjunktion,23,3.3444569352411984
siderisk,8,2.5
siderude,8,2.5
sideskru,8,2.75
sidespejl,9,2.725480556997868
sidespor,8,2.75
sidespring,10,2.9219280948873623
sidesteppe,10,2.446439344671016
sidestik,8,2.5
sidestille,10,2.5219280948873624
sidestilling,12,2.8553885422075336
sidesting,9,2.725480556997868
sidestykke,10,2.7219280948873625
sidetal,7,2.8073549220576046
sidetallerken,13,3.180832987205441
sidevej,7,2.5216406363433186
sidevendt,9,2.725480556997868
sidevind,8,2.5
sidevogn,8,3.0
sideværts,9,2.94770277922009
sidst,5,1.9219280948873623
sidste,6,2.2516291673878226
sidstedag,9,2.725480556997868
sidsteled,9,2.5032583347756456
sidstemand,10,2.9219280948873623
sidsteplads,11,2.845350936622437
sidsteøjebliksløsning,21,3.403989446485262
sidstfødte,10,2.721928094887362
sidstnævnte,11,2.9139770731827523
sierraleoner,12,2.792481250360578
sierraleonsk,12,3.0849625007211556
siesta,6,2.2516291673878226
sievert,7,2.5216406363433186
sifon,5,2.321928094887362
sig,3,1.584962500721156
sige,4,2.0
sigel,5,2.321928094887362
sightseeing,11,2.7321588913645707
sigma,5,2.321928094887362
signal,6,2.584962500721156
signalement,11,3.095795255000934
signalere,9,2.9477027792200903
signalering,11,2.9139770731827523
signalfarve,11,3.277613436819116
signalflag,10,2.7219280948873625
signalforvirring,16,3.1556390622295662
signalhorn,10,3.121928094887362
signalisere,11,2.9139770731827523
signalisering,13,2.873140679513133
signallygte,11,3.0957952550009344
signalmast,10,2.9219280948873623
signalværdi,11,3.2776134368191165
signatarmagt,12,2.8553885422075336
signatur,8,3.0
signe,5,2.321928094887362
signere,7,2.5216406363433186
signering,9,2.5032583347756456
signet,6,2.584962500721156
signetring,10,2.721928094887362
signifikans,11,2.663532754804255
signifikant,11,2.845350936622437
sigt,4,2.0
sigtbar,7,2.8073549220576046
sigtbarhed,10,3.321928094887362
sigtebrød,9,3.169925001442312
sigtekorn,9,3.169925001442312
sigtelinje,10,2.9219280948873623
sigtelse,8,2.5
sigtemel,8,2.75
sigtepunkt,10,3.121928094887362
sigtning,8,2.25
sigtveksel,10,2.9219280948873623
sigøjner,8,3.0
sigøjnerske,11,3.0957952550009344
sikahjort,9,3.169925001442312
sikh,4,2.0
sikhisk,7,1.950212064914747
sikhisme,8,2.5
sikkativ,8,2.5
sikken,6,2.2516291673878226
sikker,6,2.2516291673878226
sikkerhed,9,2.725480556997868
sikkerhedsbælte,15,3.32323142879762
sikkerhedskontrol,17,3.3371753411230776
sikkerhedskopi,14,3.039148671903072
sikkerhedskopiere,17,2.984234164652489
sikkerhedskopiering,19,3.286629486786197
sikkerhedskæde,14,2.8423709931771093
sikkerhedslande,15,3.189898095464287
sikkerhedslanding,17,3.381580488309164
sikkerhedsnet,13,3.0269868333592873
sikkerhedsnål,13,3.238901256602631
sikkerhedspolitik,17,3.292770193936991
sikkerhedspolitisk,18,3.266332639970623
sikkerhedsrepræsentant,22,3.3908054820769817
sikkerhedssele,14,2.7534343861887853
sikkerhedsstillelse,19,2.945038697540246
sikkerhedsvagt,14,3.3787834934861767
sikkerhedsventil,16,3.327819531114783
siklinge,8,2.75
sikre,5,2.321928094887362
sikring,7,2.5216406363433186
sikringsmontør,14,3.2359263506290334
sikringsrum,11,2.9139770731827523
sikringsstyrke,14,3.039148671903072
siksak,6,1.9182958340544893
siksakke,8,2.1556390622295662
siksakkurs,10,2.3709505944546687
siksaklinje,11,2.9139770731827523
Sild,4,2.0
sild,4,2.0
silde,5,2.321928094887362
sildeben,8,2.75
sildefisk,9,2.725480556997868
sildehaj,8,3.0
sildemakrel,11,3.0957952550009344
sildemåge,9,2.94770277922009
silderøgeri,11,2.9139770731827523
sildesalat,10,2.7219280948873625
sildestime,10,2.721928094887362
sildig,6,2.2516291673878226
sile,4,2.0
silhuet,7,2.8073549220576046
silicium,8,2.4056390622295662
silikat,7,2.5216406363433186
silikone,8,2.75
silikose,8,2.5
silke,5,2.321928094887362
silkeabe,8,2.75
silkeblød,9,2.94770277922009
Silkeborg,9,3.169925001442312
silkeborgenser,14,3.182005814760214
silkefor,8,3.0
silkehale,9,2.725480556997868
silkelærred,11,2.9139770731827523
silkemat,8,3.0
silkeorm,8,3.0
silkepapir,10,2.9219280948873623
silkepuddel,11,2.9139770731827523
silkesnor,9,2.94770277922009
silkesommerfugl,15,3.373557262275185
silketryk,9,2.94770277922009
silketrykker,12,2.8553885422075336
silketørklæde,13,3.238901256602631
silo,4,2.0
silur,5,2.321928094887362
simili,6,1.7924812503605778
similismykke,12,2.688721875540867
simkort,7,2.8073549220576046
simoni,6,2.2516291673878226
simpel,6,2.584962500721156
simpelthen,10,3.121928094887362
simpleks,8,2.75
simplicitet,11,2.845350936622437
simplificere,12,3.0220552088742005
simplificering,14,3.2359263506290334
simplifikation,14,3.2359263506290334
simre,5,2.321928094887362
simulant,8,3.0
simulation,10,3.121928094887362
simulator,9,3.169925001442312
simulere,8,2.75
simulering,10,3.121928094887362
simultan,8,3.0
simultanitet,12,3.0220552088742
simultanscene,13,3.238901256602631
simultanskak,12,3.084962500721156
simultantolk,12,3.2516291673878226
simultantolke,13,3.3927474104487847
simultantolkning,16,3.327819531114783
sin,3,1.584962500721156
sind,4,2.0
sindbillede,11,2.7321588913645702
sindbilledlig,13,2.8150724101159437
sinde,5,2.321928094887362
sindelag,8,3.0
sindet,6,2.584962500721156
sindig,6,2.2516291673878226
sindrig,7,2.5216406363433186
sindsbevægelse,14,3.128085278891395
sindsforvirret,14,3.182005814760214
sindsforvirring,15,3.006238928653389
sindslidelse,12,2.5220552088742005
sindslidende,12,2.5220552088742005
sindsligevægt,13,3.238901256602631
sindsoprivende,14,3.09306920777189
sindsoprør,10,2.9219280948873623
sindsro,7,2.5216406363433186
sindsstemning,13,2.8150724101159437
sindssvag,9,2.6416041678685933
sindssyg,8,2.4056390622295662
sindssygdom,11,2.845350936622437
sindssyge,9,2.6416041678685933
sinecure,8,2.75
singaleser,10,2.9219280948873623
singalesisk,11,2.845350936622437
Singapore,9,3.169925001442312
singaporeaner,13,3.085055102756477
singaporeansk,13,3.238901256602631
singels,7,2.5216406363433186
single,6,2.584962500721156
singlekultur,12,3.2516291673878226
singleplade,11,3.0957952550009344
singlesculler,13,3.0269868333592873
singleton,9,2.94770277922009
singleudspil,12,3.0849625007211556
singrøn,7,2.5216406363433186
singularis,10,2.9219280948873623
singularitet,12,3.2516291673878226
singulær,8,3.0
sining,6,1.9182958340544893
sinister,8,2.5
sinkadusen,10,2.9219280948873623
sinkning,8,2.1556390622295662
sinolog,7,2.5216406363433186
sinologi,8,2.5
sinologisk,10,2.721928094887362
sinter,6,2.584962500721156
sintre,6,2.584962500721156
sintring,8,2.5
sinus,5,1.9219280948873623
siouxindianer,13,3.180832987205441
sippenippet,11,2.3685225277282065
sippet,6,2.2516291673878226
sirat,5,2.321928094887362
sirbusk,7,2.5216406363433186
sirene,6,2.251629167387823
sirlig,6,2.2516291673878226
sirplante,9,3.169925001442312
sirts,5,1.9219280948873623
sirup,5,2.321928094887362
sisal,5,1.9219280948873623
sisken,6,2.2516291673878226
sisu,4,1.5
sisyfosarbejde,14,3.3248629576173574
sit,3,1.584962500721156
sitar,5,2.321928094887362
sitcom,6,2.584962500721156
sitdownstrejke,14,3.3787834934861767
site,4,2.0
sitin,5,1.9219280948873623
sitre,5,2.321928094887362
situation,9,2.725480556997868
situationel,11,3.0957952550009344
situationsfornemmelse,21,3.463280517810811
situationskomedie,17,3.3371753411230776
situationskomik,15,3.056564762130954
situationsplan,14,3.09306920777189
situationsrapport,17,3.1018812234760187
situativ,8,2.5
situeret,8,2.5
siv,3,1.584962500721156
sive,4,2.0
sivebrønd,9,3.169925001442312
sivegade,8,2.75
sivmåtte,8,2.75
sivning,7,2.2359263506290326
sivsanger,9,2.94770277922009
sivsko,6,2.2516291673878226
sixpack,7,2.8073549220576046
sixpence,8,2.75
sjagger,7,2.5216406363433186
sjak,4,2.0
sjakal,6,2.2516291673878226
sjakbajs,8,2.25
sjakformand,11,3.2776134368191165
sjakre,6,2.584962500721156
sjakring,8,3.0
sjal,4,2.0
sjalskrave,10,2.9219280948873623
sjap,4,2.0
sjapis,6,2.2516291673878226
sjappe,6,2.251629167387823
sjappet,7,2.5216406363433186
sjask,5,1.9219280948873623
sjaske,6,2.2516291673878226
sjaskeri,8,2.75
sjasket,7,2.5216406363433186
sjaskregn,9,2.94770277922009
sjaskvåd,8,2.75
sjat,4,2.0
sjatte,6,2.251629167387823
sjavs,5,1.9219280948873623
sjette,6,1.9182958340544896
sjettedel,9,2.4193819456463714
sjipning,8,2.5
sjippe,6,2.251629167387823
sjippetov,9,2.94770277922009
sjofel,6,2.584962500721156
sjofelhed,9,2.94770277922009
sjofert,7,2.8073549220576046
sjofle,6,2.584962500721156
sjofling,8,3.0
sjok,4,2.0
sjokke,6,2.251629167387823
sjokkehoved,11,2.9139770731827523
sjoske,6,2.2516291673878226
sjover,6,2.584962500721156
sjuft,5,2.321928094887362
sjusk,5,1.9219280948873623
sjuskedorte,11,3.0957952550009344
sjuskefejl,10,2.721928094887362
sjuskemikkel,12,2.8553885422075336
sjuskeri,8,2.75
sjusket,7,2.5216406363433186
sjusse,6,1.7924812503605778
sjutte,6,2.251629167387823
sjægt,5,2.321928094887362
sjægte,6,2.584962500721156
sjækkel,7,2.5216406363433186
sjækle,6,2.584962500721156
sjæl,4,2.0
sjælden,7,2.8073549220576046
sjældenhed,10,2.9219280948873623
sjæle,5,2.321928094887362
sjæleangst,10,3.121928094887362
sjælefred,9,2.94770277922009
sjæleglad,9,2.94770277922009
sjælekval,9,2.94770277922009
sjælelig,8,2.75
sjæleliv,8,2.75
sjælemesse,10,2.3709505944546687
sjæler,6,2.584962500721156
sjælesorg,9,2.94770277922009
sjælesørger,11,2.9139770731827523
sjælevandring,13,3.546593564294939
sjælevarmer,11,3.095795255000934
sjælfuld,8,2.75
Sjælland,8,2.75
sjællænder,10,2.9219280948873623
sjælløs,7,2.2359263506290326
sjælsrenhed,11,3.0957952550009344
sjælsrå,7,2.5216406363433186
sjælsstorhed,12,3.188721875540867
sjælsstyrke,11,3.0271691184406193
sjælstilstand,13,3.0269868333592873
skabagtig,9,2.725480556997868
skabehoved,10,3.121928094887362
skabekrukke,11,2.5503407095463886
skabelon,8,3.0
skabelse,8,2.5
skaber,6,2.584962500721156
skaberak,8,2.5
skaberakt,9,2.725480556997868
skaberaktapir,13,3.0269868333592873
skaberevne,10,2.846439344671015
skaberglæde,11,3.277613436819116
skaberi,7,2.8073549220576046
skabet,6,2.584962500721156
skabhals,8,2.5
skabilken,9,2.94770277922009
skabilkenhoved,14,3.52164063634332
skabiosa,8,2.5
skabiose,8,2.75
skabmide,8,3.0
skabning,8,2.75
skabrøs,7,2.5216406363433186
skabsfryser,11,2.845350936622437
skabsgang,9,2.5032583347756456
skabsplads,10,2.6464393446710153
skabsvæg,8,2.75
skadedyr,8,2.75
skadedyrbekæmpelse,18,3.3921472236645345
skadedyrsbekæmpelse,19,3.366091329119194
skadeforsikring,15,3.3735572622751855
skadefri,8,3.0
skadefro,8,3.0
skadefryd,9,2.94770277922009
skadegørende,12,3.0220552088742
skadegører,10,2.9219280948873623
skadelidende,12,2.792481250360578
skadelidt,9,2.94770277922009
skadelig,8,3.0
skadeopgørelse,14,3.3248629576173574
skaderamt,9,2.94770277922009
skadeserstatning,16,3.202819531114783
skadesforsikring,16,3.327819531114783
skadeskudt,10,2.721928094887362
skadesløs,9,2.6416041678685933
skadesløsbrev,13,3.180832987205441
skadesløsholdelse,17,2.9398290174664026
skadestue,9,2.725480556997868
skadevirkning,13,3.238901256602631
skadevoldende,13,2.9689185639620974
skadevolder,11,3.095795255000934
skaffe,6,2.251629167387823
skaffedyr,9,2.94770277922009
skaffer,7,2.5216406363433186
skafning,8,2.75
skafot,6,2.584962500721156
skaft,5,2.321928094887362
skaftevæv,9,2.9477027792200903
skaftvæv,8,2.75
skagbo,6,2.584962500721156
Skagen,6,2.584962500721156
Skagerrak,9,2.503258334775646
skagle,6,2.584962500721156
skakbrik,8,2.4056390622295662
skakbræt,8,2.75
skakke,6,1.7924812503605778
skakspil,8,2.5
skakspiller,11,2.9139770731827523
skakt,5,1.9219280948873623
skaktern,8,2.75
skakternet,10,2.721928094887362
skaktræk,8,2.4056390622295662
skala,5,1.9219280948873623
skalaindkomst,13,3.238901256602631
skalaløn,8,2.5
skaldepande,11,2.9139770731827523
skaldet,7,2.8073549220576046
skaldyr,7,2.8073549220576046
skalerbar,9,2.725480556997868
skalere,7,2.5216406363433186
skalering,9,3.169925001442312
skalk,5,1.9219280948873623
skalkagtig,10,2.721928094887362
skalke,6,2.2516291673878226
skalkeskjul,11,2.663532754804255
skalkning,9,2.725480556997868
skallesluger,12,2.8553885422075336
skallesmækker,13,2.873140679513133
Skallingen,10,2.9219280948873623
skalmeje,8,2.75
skalmur,7,2.8073549220576046
skalmure,8,3.0
skalmuring,10,3.321928094887362
skalotteløg,11,3.0957952550009344
skalp,5,2.321928094887362
skalpel,7,2.5216406363433186
skalpere,8,2.75
skalpering,10,3.321928094887362
skalstol,8,2.5
skalte,6,2.584962500721156
skalær,6,2.584962500721156
skamben,7,2.8073549220576046
skambide,8,3.0
skamfere,8,2.75
skamfering,10,3.321928094887362
skamfuld,8,3.0
Skamlingsbanke,14,3.3787834934861767
skamlæbe,8,3.0
skamløs,7,2.5216406363433186
skamme,6,2.251629167387823
skammekrog,10,2.9219280948873623
skammel,7,2.5216406363433186
skammelig,9,2.94770277922009
skamplet,8,3.0
skamride,8,3.0
skamros,7,2.5216406363433186
skamrose,8,2.75
skamskyde,9,2.725480556997868
skamskænde,10,2.9219280948873623
skamslå,7,2.5216406363433186
skamstøtte,10,2.6464393446710153
skandale,8,2.75
skandaleombrust,15,3.640223928941851
skandaleramt,12,3.188721875540867
skandalisere,12,3.084962500721156
skandalisering,14,3.2359263506290334
skandaløs,9,2.725480556997868
Skanderborg,11,3.2776134368191165
skanderborgenser,16,3.1556390622295662
skandere,8,2.75
skandering,10,3.121928094887362
skandinav,9,2.725480556997868
Skandinavien,12,2.8553885422075336
skandinavisk,12,2.751629167387823
skandinavisme,13,3.0850551027564768
skandinavist,12,2.918295834054489
skandinavistisk,15,2.8729055953200557
skandæk,7,2.5216406363433186
skank,5,1.9219280948873623
skankeben,9,2.5032583347756456
skanker,7,2.5216406363433186
skanne,6,2.251629167387823
skanner,7,2.5216406363433186
skanning,8,2.4056390622295662
skanse,6,2.2516291673878226
skanseklædning,14,3.182005814760214
skar,4,2.0
skarabæ,7,2.5216406363433186
skare,5,2.321928094887362
skarevis,8,2.75
skarlagen,9,2.94770277922009
skarlagensfeber,15,3.189898095464287
skarnbasse,10,2.6464393446710153
skarnbøtte,10,3.1219280948873624
skarnsknægt,11,2.9139770731827523
skarnspand,10,2.721928094887362
skarnsstreg,11,2.845350936622437
skarntyde,9,3.169925001442312
skarphed,8,3.0
skarpkantet,11,2.9139770731827523
skarpladt,9,2.94770277922009
skarpretter,11,2.663532754804255
skarpsind,9,2.94770277922009
skarpsindig,11,3.0957952550009344
skarpskydning,13,3.238901256602631
skarpskytte,11,2.9139770731827523
skarpskåren,11,2.9139770731827523
skarpskåret,11,2.9139770731827523
skarpsleben,11,3.0957952550009344
skarpslebet,11,3.0957952550009344
skarpsyn,8,2.75
skarpsynet,10,3.121928094887362
skarptandet,11,3.0957952550009344
skarptskåren,12,3.0849625007211556
skarptskåret,12,2.918295834054489
skarptsleben,12,3.2516291673878226
skarptslebet,12,3.084962500721156
skarptunget,11,3.2776134368191165
skarre,6,2.251629167387823
skarrehøvl,10,3.121928094887362
skarring,8,2.75
skarv,5,2.321928094887362
skarøkse,8,2.5
skate,5,2.321928094887362
skateboard,10,3.121928094887362
skateboardbane,14,3.182005814760214
skater,6,2.584962500721156
skatkammer,10,2.721928094887362
skatkammerbevis,15,3.2402239289418517
skatkiste,9,2.5032583347756456
skatmester,10,2.7219280948873625
skatte,6,2.251629167387823
skatteansætte,13,2.6235166412180155
skatteansættelse,16,2.7806390622295662
skattebegunstige,16,3.1556390622295662
skattebegunstigelse,19,3.221097250057958
skattebillet,12,2.8553885422075336
skatteborger,12,3.084962500721156
skattefinansiere,16,3.077819531114783
skattefinansiering,18,3.197159723424149
skatteflugt,11,3.027169118440619
skattefordel,12,3.2516291673878226
skattefradrag,13,3.0269868333592873
skattefri,9,2.94770277922009
skattefusk,10,2.721928094887362
skattegraver,12,2.918295834054489
skattegæld,10,3.121928094887362
skattejagt,10,2.6464393446710157
skattekiste,11,2.481714572986073
skatteklasse,12,2.5220552088742
skattekort,10,2.6464393446710157
skattekrone,11,2.9139770731827523
skattelettelse,14,2.3787834934861753
skatteloft,10,2.8464393446710154
skattely,8,2.75
skatteminister,14,3.039148671903071
skatteministerie,16,2.9834585933443494
skatteministerium,17,3.1751231351134614
skattemæssig,12,3.0220552088742
skatteomlægning,15,3.506890595608519
skattepligt,11,3.027169118440619
skattepligtig,13,3.0269868333592873
skatteprocent,13,3.180832987205441
skattereform,12,3.084962500721156
skatteret,9,2.4193819456463714
skatteretlig,12,3.0220552088742
skatteretslig,13,3.0269868333592873
skatteråd,9,2.94770277922009
skatteskrue,11,2.7321588913645702
skattesmæk,10,2.721928094887362
skattesnyd,10,2.9219280948873623
skattesnyder,12,3.0849625007211556
skattestop,10,2.6464393446710157
skattesvig,10,2.9219280948873623
skattetryk,10,2.6464393446710157
skattetræk,10,2.6464393446710157
skattetænkning,14,2.9852281360342516
skattevæsen,11,2.9139770731827523
skatteyder,10,2.921928094887362
skavank,7,2.2359263506290326
skave,5,2.321928094887362
skavejern,9,2.94770277922009
skavekniv,9,2.725480556997868
skavgræs,8,2.75
skeand,6,2.584962500721156
sked,4,2.0
skede,5,1.9219280948873623
skedehinde,10,2.6464393446710153
skedekatar,10,2.721928094887362
skeetskydning,13,3.085055102756477
skeformet,9,2.94770277922009
skefuld,7,2.8073549220576046
skefuldevis,11,3.0957952550009344
skeje,5,1.9219280948873623
skejs,5,1.9219280948873623
skel,4,2.0
skele,5,1.9219280948873623
skelen,6,2.2516291673878226
skelet,6,2.2516291673878226
skelettere,10,2.321928094887362
skelettering,12,3.0220552088742
skellig,7,2.5216406363433186
skelne,6,2.2516291673878226
skelnelig,9,2.725480556997868
skelnemærke,11,2.845350936622437
skelpæl,7,2.5216406363433186
skelsten,8,2.5
skelsætning,11,3.0957952550009344
skelsættende,12,2.8553885422075336
skelsår,7,2.5216406363433186
skeløjet,8,2.75
skema,5,2.321928094887362
skemabunden,11,3.0957952550009344
skemabundet,11,3.2776134368191165
skemad,6,2.584962500721156
skemafri,8,3.0
skemalægge,10,2.9219280948873623
skemalægning,12,3.251629167387823
skematisere,11,2.845350936622437
skematisering,13,3.238901256602631
skematisk,9,2.725480556997868
skepsis,7,2.128085278891395
skepticisme,11,2.9139770731827523
skeptiker,9,2.725480556997868
skeptisk,8,2.5
sketch,6,2.584962500721156
ski,3,1.584962500721156
skib,4,2.0
skibbrud,8,2.75
skibbruden,10,3.121928094887362
skibe,5,2.321928094887362
skibinding,10,2.6464393446710153
skibonit,8,2.75
skibsbygger,11,2.9139770731827523
skibsdreng,10,3.121928094887362
skibsfart,9,2.94770277922009
skibsfører,10,2.9219280948873623
skibshandler,12,3.418295834054489
skibskiste,10,2.4464393446710155
skibsladning,12,3.084962500721156
skibslejlighed,14,3.2359263506290334
skibsmandskab,13,2.873140679513133
skibsmægler,11,3.2776134368191165
skibsofficer,12,3.084962500721156
skibsproviantering,18,3.5724312513221195
skibsreder,10,2.7219280948873625
skibsside,9,2.4193819456463714
skibsskrog,10,2.6464393446710153
skibssætning,12,2.8553885422075336
skibstømrer,11,3.0957952550009344
skibsvrag,9,2.94770277922009
skibsværft,10,3.121928094887362
skibukser,9,2.725480556997868
skid,4,2.0
skideballe,10,2.9219280948873623
skidefuld,9,2.94770277922009
skiden,6,2.584962500721156
skidengul,9,3.169925001442312
skidenæg,8,3.0
skiderik,8,2.5
skidteras,9,2.94770277922009
skidteri,8,2.75
skidtfisk,9,2.5032583347756456
skidtmads,9,2.725480556997868
skidtvigtig,11,2.663532754804255
skifer,6,2.584962500721156
skifertag,9,3.169925001442312
skifertækket,12,2.8553885422075336
skiffer,7,2.5216406363433186
skiffertag,10,3.121928094887362
skiffertækket,13,2.8731406795131336
skiffle,7,2.5216406363433186
skifret,7,2.8073549220576046
